date,quarter_rial,mesghal_rial,usd_rial,quarter_toman,mesghal_toman,usd_toman,quarter_rial_per_g,mesghal_rial_per_g,RP,vol45,vol90,pos_layer2,pos_twolayer
2022-08-29,49500000,54820000,298580,4950000.0,5482000.0,29858.0,27066929.13,16873655.2,0.604094,0.015515,0.014042,MESGHAL,MESGHAL
2022-08-30,50000000,54930000,299530,5000000.0,5493000.0,29953.0,27340332.46,16907513.32,0.617052,0.015515,0.014021,MESGHAL,MESGHAL
2022-08-31,49500000,54430000,299030,4950000.0,5443000.0,29903.0,27066929.13,16753612.78,0.615588,0.015492,0.014043,MESGHAL,MESGHAL
2022-09-01,49500000,54430000,298470,4950000.0,5443000.0,29847.0,27066929.13,16753612.78,0.615588,0.01547,0.014043,MESGHAL,MESGHAL
2022-09-03,50000000,55600000,302640,5000000.0,5560000.0,30264.0,27340332.46,17113740.04,0.597566,0.015878,0.014206,MESGHAL,MESGHAL
2022-09-04,50200000,55330000,302260,5020000.0,5533000.0,30226.0,27449693.79,17030633.75,0.611783,0.015072,0.014213,MESGHAL,MESGHAL
2022-09-05,50300000,55290000,302420,5030000.0,5529000.0,30242.0,27504374.45,17018321.71,0.616163,0.014553,0.01416,MESGHAL,MESGHAL
2022-09-06,50000000,55300000,302150,5000000.0,5530000.0,30215.0,27340332.46,17021399.72,0.606233,0.014543,0.014139,MESGHAL,MESGHAL
2022-09-07,49800000,55580000,302380,4980000.0,5558000.0,30238.0,27230971.13,17107584.02,0.591748,0.014257,0.01409,MESGHAL,MESGHAL
2022-09-08,49800000,55580000,302410,4980000.0,5558000.0,30241.0,27230971.13,17107584.02,0.591748,0.013009,0.014045,MESGHAL,MESGHAL
2022-09-10,50300000,56840000,309100,5030000.0,5684000.0,30910.0,27504374.45,17495413.38,0.572091,0.013489,0.014229,MESGHAL,MESGHAL
2022-09-11,52500000,57390000,309760,5250000.0,5739000.0,30976.0,28707349.08,17664703.97,0.625125,0.013592,0.014255,MESGHAL,MESGHAL
2022-09-12,53000000,57940000,317060,5300000.0,5794000.0,31706.0,28980752.41,17833994.57,0.625029,0.012293,0.014287,MESGHAL,MESGHAL
2022-09-13,52500000,57380000,313750,5250000.0,5738000.0,31375.0,28707349.08,17661625.96,0.625408,0.012337,0.014326,MESGHAL,MESGHAL
2022-09-14,51500000,57340000,315540,5150000.0,5734000.0,31554.0,28160542.43,17649313.92,0.59556,0.012276,0.014326,MESGHAL,MESGHAL
2022-09-15,51500000,57340000,315560,5150000.0,5734000.0,31556.0,28160542.43,17649313.92,0.59556,0.012277,0.01432,MESGHAL,MESGHAL
2022-09-18,50000000,56580000,316540,5000000.0,5658000.0,31654.0,27340332.46,17415385.1,0.569895,0.012209,0.014391,MESGHAL,MESGHAL
2022-09-19,49770000,56650000,316740,4977000.0,5665000.0,31674.0,27214566.93,17436931.17,0.560743,0.012078,0.014312,MESGHAL,MESGHAL
2022-09-20,49400000,57240000,317130,4940000.0,5724000.0,31713.0,27012248.47,17618533.81,0.533172,0.012104,0.014352,MESGHAL,MESGHAL
2022-09-21,50000000,57750000,316730,5000000.0,5775000.0,31673.0,27340332.46,17775512.36,0.53809,0.012061,0.014179,MESGHAL,MESGHAL
2022-09-22,50000000,57750000,316660,5000000.0,5775000.0,31666.0,27340332.46,17775512.36,0.53809,0.012059,0.014176,MESGHAL,MESGHAL
2022-09-24,50120000,56830000,317010,5012000.0,5683000.0,31701.0,27405949.26,17492335.37,0.56674,0.012275,0.013657,MESGHAL,MESGHAL
2022-09-28,50500000,57600000,318440,5050000.0,5760000.0,31844.0,27613735.78,17729342.2,0.557516,0.012448,0.013701,MESGHAL,MESGHAL
2022-09-29,50500000,57600000,318480,5050000.0,5760000.0,31848.0,27613735.78,17729342.2,0.557516,0.012401,0.013691,MESGHAL,MESGHAL
2022-10-01,53500000,59680000,331520,5350000.0,5968000.0,33152.0,29254155.73,18369568.45,0.592534,0.013509,0.014161,MESGHAL,MESGHAL
2022-10-02,53500000,60360000,332420,5350000.0,6036000.0,33242.0,29254155.73,18578873.18,0.574593,0.013556,0.014189,MESGHAL,MESGHAL
2022-10-03,53000000,60610000,330950,5300000.0,6061000.0,33095.0,28980752.41,18655823.45,0.553443,0.013561,0.014188,MESGHAL,MESGHAL
2022-10-04,53000000,60610000,331020,5300000.0,6061000.0,33102.0,28980752.41,18655823.45,0.553443,0.013514,0.014081,MESGHAL,MESGHAL
2022-10-05,52700000,59783000,326316,5270000.0,5978300.0,32631.6,28816710.41,18401271.96,0.566017,0.013657,0.014156,MESGHAL,MESGHAL
2022-10-08,51900000,58550000,323070,5190000.0,5855000.0,32307.0,28379265.09,18021753.23,0.574723,0.01395,0.014322,MESGHAL,MESGHAL
2022-10-09,51500000,58640000,324910,5150000.0,5864000.0,32491.0,28160542.43,18049455.32,0.560188,0.013805,0.014323,MESGHAL,MESGHAL
2022-10-10,51800000,58850000,327410,5180000.0,5885000.0,32741.0,28324584.43,18114093.55,0.563677,0.013775,0.014308,MESGHAL,MESGHAL
2022-10-11,52000000,58970000,326480,5200000.0,5897000.0,32648.0,28433945.76,18151029.68,0.56652,0.013741,0.014263,MESGHAL,MESGHAL
2022-10-12,52500000,58930000,329540,5250000.0,5893000.0,32954.0,28707349.08,18138717.64,0.582656,0.012847,0.014201,MESGHAL,MESGHAL
2022-10-13,52500000,58930000,329460,5250000.0,5893000.0,32946.0,28707349.08,18138717.64,0.582656,0.012473,0.014192,MESGHAL,MESGHAL
2022-10-15,52200000,58680000,331210,5220000.0,5868000.0,33121.0,28543307.09,18061767.37,0.580316,0.012497,0.014127,MESGHAL,MESGHAL
2022-10-16,52300000,58410000,328570,5230000.0,5841000.0,32857.0,28597987.75,17978661.07,0.590663,0.012303,0.014085,MESGHAL,MESGHAL
2022-10-17,52000000,58250000,328450,5200000.0,5825000.0,32845.0,28433945.76,17929412.9,0.585883,0.012263,0.014036,MESGHAL,MESGHAL
2022-10-18,51500000,58020000,327940,5150000.0,5802000.0,32794.0,28160542.43,17858618.65,0.57686,0.011247,0.014039,MESGHAL,MESGHAL
2022-10-19,51300000,58110000,326510,5130000.0,5811000.0,32651.0,28051181.1,17886320.75,0.568304,0.011243,0.013709,MESGHAL,MESGHAL
2022-10-20,51300000,58110000,326550,5130000.0,5811000.0,32655.0,28051181.1,17886320.75,0.568304,0.01111,0.013596,MESGHAL,MESGHAL
2022-10-22,51200000,58110000,328120,5120000.0,5811000.0,32812.0,27996500.44,17886320.75,0.565246,0.011106,0.013359,MESGHAL,MESGHAL
2022-10-23,51000000,57910000,327630,5100000.0,5791000.0,32763.0,27887139.11,17824760.53,0.564517,0.010408,0.013218,MESGHAL,MESGHAL
2022-10-24,51200000,58390000,328700,5120000.0,5839000.0,32870.0,27996500.44,17972505.05,0.557741,0.009843,0.013213,MESGHAL,MESGHAL
2022-10-25,51300000,58920000,328880,5130000.0,5892000.0,32888.0,28051181.1,18135639.63,0.546743,0.009866,0.013215,MESGHAL,MESGHAL
2022-10-26,51500000,59040000,330570,5150000.0,5904000.0,33057.0,28160542.43,18172575.75,0.549618,0.009864,0.013174,MESGHAL,MESGHAL
2022-10-27,51500000,59040000,330520,5150000.0,5904000.0,33052.0,28160542.43,18172575.75,0.549618,0.009868,0.013172,MESGHAL,MESGHAL
2022-10-29,52800000,58730000,329740,5280000.0,5873000.0,32974.0,28871391.08,18077157.42,0.59712,0.00979,0.013164,MESGHAL,MESGHAL
2022-10-30,53300000,58910000,332450,5330000.0,5891000.0,33245.0,29144794.4,18132561.61,0.607318,0.009789,0.013163,MESGHAL,MESGHAL
2022-10-31,54000000,59570000,334720,5400000.0,5957000.0,33472.0,29527559.06,18335710.33,0.610385,0.00944,0.013221,MESGHAL,MESGHAL
2022-11-01,56000000,60480000,346060,5600000.0,6048000.0,34606.0,30621172.35,18615809.31,0.644901,0.0096,0.012781,MESGHAL,MESGHAL
2022-11-02,56200000,60330000,350163,5620000.0,6033000.0,35016.3,30730533.68,18569639.15,0.65488,0.009615,0.012437,MESGHAL,MESGHAL
2022-11-05,58500000,64140000,362640,5850000.0,6414000.0,36264.0,31988188.98,19742361.26,0.620282,0.013174,0.014069,MESGHAL,MESGHAL
2022-11-06,59500000,64360000,361970,5950000.0,6436000.0,36197.0,32534995.63,19810077.5,0.642346,0.013172,0.013945,MESGHAL,MESGHAL
2022-11-07,58500000,63910000,361830,5850000.0,6391000.0,36183.0,31988188.98,19671567.01,0.626113,0.013251,0.013426,MESGHAL,MESGHAL
2022-11-08,59000000,63560000,354010,5900000.0,6356000.0,35401.0,32261592.3,19563836.64,0.649042,0.012979,0.013408,MESGHAL,MESGHAL
2022-11-09,58000000,63540000,350590,5800000.0,6354000.0,35059.0,31714785.65,19557680.61,0.621603,0.01294,0.013408,MESGHAL,MESGHAL
2022-11-10,58000000,63540000,350590,5800000.0,6354000.0,35059.0,31714785.65,19557680.61,0.621603,0.012898,0.012661,MESGHAL,MESGHAL
2022-11-12,58500000,64430000,354420,5850000.0,6443000.0,35442.0,31988188.98,19831623.58,0.612989,0.012889,0.012727,MESGHAL,MESGHAL
2022-11-13,58600000,65330000,358010,5860000.0,6533000.0,35801.0,32042869.64,20108644.55,0.593487,0.012985,0.012782,MESGHAL,MESGHAL
2022-11-14,59500000,65870000,355950,5950000.0,6587000.0,35595.0,32534995.63,20274857.13,0.604697,0.013,0.012803,MESGHAL,MESGHAL
2022-11-15,59000000,65620000,354669,5900000.0,6562000.0,35466.9,32261592.3,20197906.86,0.597274,0.012808,0.012744,MESGHAL,MESGHAL
2022-11-16,58700000,64350000,349704,5870000.0,6435000.0,34970.4,32097550.31,19806999.49,0.620516,0.013237,0.012832,MESGHAL,MESGHAL
2022-11-19,58500000,65020000,353091,5850000.0,6502000.0,35309.1,31988188.98,20013226.21,0.598352,0.013237,0.012809,MESGHAL,MESGHAL
2022-11-20,58360000,64620000,357042,5836000.0,6462000.0,35704.2,31911636.05,19890105.78,0.604398,0.013272,0.012757,MESGHAL,MESGHAL
2022-11-21,58500000,64960000,356580,5850000.0,6496000.0,35658.0,31988188.98,19994758.15,0.599829,0.013272,0.012764,MESGHAL,MESGHAL
2022-11-22,58800000,64810000,355126,5880000.0,6481000.0,35512.6,32152230.97,19948587.99,0.611755,0.012995,0.012763,MESGHAL,MESGHAL
2022-11-23,59500000,65160000,354593,5950000.0,6516000.0,35459.3,32534995.63,20056318.36,0.622182,0.012904,0.012767,MESGHAL,MESGHAL
2022-11-24,59500000,65160000,349900,5950000.0,6516000.0,34990.0,32534995.63,20056318.36,0.622182,0.012904,0.012754,MESGHAL,MESGHAL
2022-11-26,59800000,66250000,360114,5980000.0,6625000.0,36011.4,32699037.62,20391821.54,0.603537,0.012083,0.012851,MESGHAL,MESGHAL
2022-11-27,62800000,66240000,360350,6280000.0,6624000.0,36035.0,34339457.57,20388743.53,0.684236,0.012011,0.012831,MESGHAL,MESGHAL
2022-11-28,63000000,66170000,355050,6300000.0,6617000.0,35505.0,34448818.9,20367197.45,0.691387,0.012017,0.012832,MESGHAL,MESGHAL
2022-11-29,63800000,67320000,357000,6380000.0,6732000.0,35700.0,34886264.22,20721168.7,0.683605,0.012223,0.012911,MESGHAL,MESGHAL
2022-11-30,65300000,68320000,358880,6530000.0,6832000.0,35888.0,35706474.19,21028969.78,0.697966,0.012113,0.012979,MESGHAL,MESGHAL
2022-12-01,65300000,68320000,357950,6530000.0,6832000.0,35795.0,35706474.19,21028969.78,0.697966,0.011587,0.012939,MESGHAL,MESGHAL
2022-12-03,69000000,69060000,363110,6900000.0,6906000.0,36311.0,37729658.79,21256742.58,0.77495,0.011633,0.012916,MESGHAL,MESGHAL
2022-12-04,71000000,68490000,363150,7100000.0,6849000.0,36315.0,38823272.09,21081295.96,0.841598,0.011766,0.012924,MESGHAL,MESGHAL
2022-12-05,72000000,68170000,361870,7200000.0,6817000.0,36187.0,39370078.74,20982799.61,0.876302,0.011825,0.01293,MESGHAL,MESGHAL
2022-12-07,73150000,69881000,370189,7315000.0,6988100.0,37018.9,39998906.39,21509447.26,0.859597,0.012236,0.01265,MESGHAL,MESGHAL
2022-12-10,79500000,71270000,372820,7950000.0,7127000.0,37282.0,43471128.61,21936982.96,0.981637,0.012445,0.012564,MESGHAL,MESGHAL
2022-12-11,86000000,72410000,379560,8600000.0,7241000.0,37956.0,47025371.83,22287876.19,1.109908,0.012494,0.01264,MESGHAL,MESGHAL
2022-12-12,89000000,73560000,385170,8900000.0,7356000.0,38517.0,48665791.78,22641847.43,1.149374,0.012518,0.012574,MESGHAL,MESGHAL
2022-12-13,91000000,73230000,383390,9100000.0,7323000.0,38339.0,49759405.07,22540273.08,1.207578,0.012545,0.012559,MESGHAL,MESGHAL
2022-12-14,89500000,73230000,378280,8950000.0,7323000.0,37828.0,48939195.1,22540273.08,1.171189,0.012494,0.012007,MESGHAL,MESGHAL
2022-12-15,89500000,73230000,378280,8950000.0,7323000.0,37828.0,48939195.1,22540273.08,1.171189,0.012507,0.012007,MESGHAL,MESGHAL
2022-12-17,91000000,75430000,393270,9100000.0,7543000.0,39327.0,49759405.07,23217435.45,1.143191,0.013002,0.012281,MESGHAL,MESGHAL
2022-12-18,90000000,76510000,396790,9000000.0,7651000.0,39679.0,49212598.43,23549860.62,1.089719,0.013029,0.01232,MESGHAL,MESGHAL
2022-12-19,89500000,75460000,391460,8950000.0,7546000.0,39146.0,48939195.1,23226669.49,1.107026,0.013284,0.012197,MESGHAL,MESGHAL
2022-12-20,89250000,76620000,396330,8925000.0,7662000.0,39633.0,48802493.44,23583718.74,1.06933,0.013352,0.011945,MESGHAL,MESGHAL
2022-12-21,90500000,78010000,397610,9050000.0,7801000.0,39761.0,49486001.75,24011562.24,1.060924,0.013463,0.012032,MESGHAL,MESGHAL
2022-12-22,90500000,78010000,390500,9050000.0,7801000.0,39050.0,49486001.75,24011562.24,1.060924,0.01348,0.012034,MESGHAL,MESGHAL
2022-12-24,95000000,79930000,410030,9500000.0,7993000.0,41003.0,51946631.67,24602540.31,1.111434,0.013711,0.012224,MESGHAL,MESGHAL
2022-12-25,94500000,81380000,414940,9450000.0,8138000.0,41494.0,51673228.35,25048851.88,1.062898,0.013686,0.012227,MESGHAL,MESGHAL
2022-12-26,94500000,81380000,397210,9450000.0,8138000.0,39721.0,51673228.35,25048851.88,1.062898,0.013715,0.012227,MESGHAL,MESGHAL
2022-12-28,100000000,82930000,434360,10000000.0,8293000.0,43436.0,54680664.92,25525943.55,1.14216,0.013813,0.012192,MESGHAL,MESGHAL
2022-12-29,100000000,82930000,416150,10000000.0,8293000.0,41615.0,54680664.92,25525943.55,1.14216,0.013805,0.012161,MESGHAL,MESGHAL
2022-12-31,87000000,80320000,411740,8700000.0,8032000.0,41174.0,47572178.48,24722582.73,0.92424,0.014873,0.012724,MESGHAL,MESGHAL
2023-01-01,88000000,80160000,409530,8800000.0,8016000.0,40953.0,48118985.13,24673334.56,0.950242,0.012222,0.012734,MESGHAL,MESGHAL
2023-01-02,87000000,77800000,397380,8700000.0,7780000.0,39738.0,47572178.48,23946924.01,0.986567,0.013236,0.013213,MESGHAL,MESGHAL
2023-01-03,86000000,78170000,397550,8600000.0,7817000.0,39755.0,47025371.83,24060810.41,0.954438,0.013126,0.013207,MESGHAL,MESGHAL
2023-01-04,85000000,78180000,400620,8500000.0,7818000.0,40062.0,46478565.18,24063888.42,0.931465,0.013057,0.013061,MESGHAL,MESGHAL
2023-01-05,85000000,78180000,394830,8500000.0,7818000.0,39483.0,46478565.18,24063888.42,0.931465,0.013054,0.013051,MESGHAL,MESGHAL
2023-01-07,86500000,82230000,410890,8650000.0,8223000.0,41089.0,47298775.15,25310482.8,0.868743,0.014761,0.013985,MESGHAL,MESGHAL
2023-01-08,83280000,81745000,407650,8328000.0,8174500.0,40765.0,45538057.74,25161199.27,0.809852,0.014808,0.01395,MESGHAL,MESGHAL
2023-01-10,80000000,81770000,408300,8000000.0,8177000.0,40830.0,43744531.93,25168894.3,0.738039,0.01477,0.013947,MESGHAL,MESGHAL
